x_meters,y_meters
2.7995919602148303,0.01642945092691399
2.8519392229599663,0.01964919330161974
2.9042909955016234,0.02275617452755557
2.9566324504001344,0.025721960810177125
3.008948760215828,0.02851811835494002
3.0612250975090345,0.031116213367299802
3.1134466348400833,0.03348781205271206
3.1655985447693067,0.035604480616632454
3.217665999857033,0.037437785264516535
3.269634172663593,0.03895929220181989
3.3214882357493165,0.040140567633998155
3.3732133616745346,0.04095317776650691
3.424794722999575,0.0413686888048017
3.4762174922847713,0.04135866695433817
3.527466842090451,0.04089467842057194
3.578527944976946,0.039948289408958594
3.629385973504586,0.038491066124953684
3.6800261002337007,0.036494574774012814
3.7304334977246203,0.0339303815615916
3.7805933385376753,0.030770052693145603
3.8304907952331946,0.026985154374130516
3.880111040371511,0.022547252810001833
3.9294392465129526,0.017427914206215214
3.9784605862178504,0.011598704768226178
4.027161721770638,0.005033908215227094
4.07554058995485,-0.00227162510243908
4.123600286208502,-0.01031363455880572
4.171343932648732,-0.01908781086059818
4.21877465139267,-0.02858984471454185
4.26589556455745,-0.03881542682736208
4.312709794260204,-0.049760247905784344
4.359220462618068,-0.06141999865653367
4.405430691748175,-0.07379036978633605
4.451343603767659,-0.08686705200191651
4.49696232079365,-0.10064573601000051
4.542289964943284,-0.11512211251731343
4.5873296583336955,-0.1302918722305807
4.632084523082016,-0.14615070585652765
4.676557681305379,-0.16269430410187968
4.720752255120919,-0.1799183576733622
4.764671366645769,-0.1978185572777006
4.808318137997061,-0.21639059362161994
4.851695691291931,-0.23563015741184629
4.89480714864751,-0.2555329393551046
4.937655632180933,-0.2760946301581204
4.980244264009333,-0.29731092052761887
5.022576166249842,-0.31917750117032573
5.064654461019598,-0.3416900627929661
5.1064822704357296,-0.36484429610226543
5.148062716615372,-0.38863589180494923
5.189398921675658,-0.4130605406077422
5.2304940077337205,-0.43811393321737097
5.271351096906696,-0.4637917603405601
5.311973311311715,-0.4900897126840352
5.352363773065911,-0.5170034440112304
5.392525604286418,-0.5445247969507332
5.432461927090372,-0.5726385426985253
5.472175863594902,-0.6013286842708577
5.511670535917142,-0.630579224683981
5.55094906617423,-0.6603741669541454
5.590014576483296,-0.6906975140976028
5.6288701889614705,-0.7215332691306033
5.667519025725893,-0.7528654350693977
5.705964208893694,-0.7846780149302371
5.744208860582005,-0.8169550117293721
5.782256102907964,-0.849680428483053
5.820109057988701,-0.8828382682075313
5.85777084794135,-0.9164125339190574
5.895244594883044,-0.9503872286338817
5.932533420930917,-0.9847463553682555
5.969640448202104,-1.0194739171384297
6.006568798813737,-1.0545539169606548
6.043321594882947,-1.0899703578511817
6.079901958526872,-1.125707242826261
6.116313011862643,-1.1617485749021434
6.1525578770073945,-1.19807835709508
6.188639676078257,-1.234680592421321
6.224561531192365,-1.2715392838971173
6.260326564466855,-1.3086384345387203
6.29593789801886,-1.3459620473623803
6.3313986539655085,-1.3834941253843485
6.3667119544239394,-1.421218671620875
6.401880921511282,-1.459119689088211
6.436908677344672,-1.4971811808026072
6.471798344041243,-1.5353871497803142
6.506553043718128,-1.573721599037583
6.541175898492461,-1.6121685315906638
6.575670030481374,-1.6507119504558079
6.610038561802,-1.6893358586492664
6.644284614571475,-1.7280242591872896
6.678411310906932,-1.7667611550861282
6.712421772925502,-1.8055305493620333
6.746319609142504,-1.844317776368726
6.780110918133812,-1.8831149860916965
6.813802593180218,-1.9219165037310515
6.847401527908206,-1.9607166554330968
6.880914615944259,-1.9995097673441375
6.9143487509148605,-2.0382901656104817
6.947710826446495,-2.077052176378432
6.9810077361656475,-2.1157901257942955
7.014246373698799,-2.154498340004378
7.047433632672433,-2.193171145154984
7.080576406713036,-2.231802867392421
7.113681589447087,-2.270387832862993
7.146756074501074,-2.308920367713005
7.1798067555014775,-2.3473947980887657
7.2128405260747845,-2.385805450136579
7.245864279847473,-2.4241466500027493
7.278884910446031,-2.4624127238335847
7.311909311496941,-2.5005979977753885
7.344944376626688,-2.5386967979744686
7.377996999461752,-2.5767034505771287
7.411074073628617,-2.6146122817296744
7.44418249275377,-2.652417617578413
7.4773291504636905,-2.6901137842696494
7.510520940384867,-2.7276951079496885
7.543764756143778,-2.7651559147648377
7.577067491366909,-2.8024905308614003
7.610436039680743,-2.839693282385682
7.643877294711767,-2.8767584954839918
7.67739815008646,-2.9136804963026326
7.711005499431306,-2.9504536109879105
7.744706236372793,-2.987072165686131
7.778507254537399,-3.023530486543601
7.8124154475516105,-3.0598228997066244
7.846437709041911,-3.0959437313215075
7.880580932634784,-3.131887307534556
7.91485201195671,-3.1676479544920757
7.9492578406341785,-3.203219998340373
7.9838053122936685,-3.2385977652257516
8.018501320561663,-3.2737755812945184
8.05335275906465,-3.308747772692978
8.088366521429109,-3.3435086655674384
8.123549501281525,-3.378052586064203
8.15890859224838,-3.4123738603295775
8.194450687956161,-3.4464668145098694
8.230182682031348,-3.480325774751383
8.266111468100425,-3.5139434571081103
8.302243939789879,-3.5473030230921907
8.338586990726188,-3.580384123410563
8.375147514535843,-3.613166403369095
8.411932404845322,-3.645629508273651
8.44894855528111,-3.677753083430101
8.486202859469687,-3.709516774144311
8.523702211037541,-3.7409002257221484
8.561453503611157,-3.771883083469481
8.599463630817015,-3.802444992692173
8.637739486281598,-3.832565598696093
8.67628796363139,-3.86222454678711
8.71511595649288,-3.891401482271089
8.754230358492544,-3.9200760504538983
8.79363806325687,-3.948227896641405
8.833345964412338,-3.9758366661394744
8.873360955585435,-4.0028820042539754
8.913689930402644,-4.029343556290774
8.954339782490447,-4.055200967555737
8.995317405475328,-4.080433883354735
9.03662969298377,-4.105021948993631
9.07828353864226,-4.128944809778294
9.12028583607728,-4.15218211101459
9.162643478915307,-4.174713498008387
9.205363360782835,-4.1965186160655525
9.248452375306343,-4.217577110491952
9.29191741611231,-4.237868626593454
9.335765376827228,-4.257372809675926
9.380003151077574,-4.276069305045232
9.424637632489835,-4.293937758007243
9.46967571469049,-4.310957813867825
9.515124291306032,-4.327109117932843
9.560990185446686,-4.342371466430257
9.607273474310714,-4.356739093497156
9.653961998897298,-4.370232421743089
9.701042308033452,-4.382874639343527
9.74850095054619,-4.3946889344739395
9.796324475262532,-4.405698495309799
9.844499431009497,-4.415926510026577
9.8930123666141,-4.425396166799743
9.941849830903358,-4.434130653804773
9.99099837270429,-4.442153159217131
10.040444540843911,-4.449486871212291
10.090174884149238,-4.456154977965726
10.140175951447286,-4.462180667652905
10.190434291565083,-4.467587128449303
10.24093645332963,-4.4723975485303855
10.291668985567949,-4.476635116071627
10.342618437107063,-4.480323019248497
10.393771356773986,-4.483484446236472
10.445114293395733,-4.486142585211016
10.496633795799323,-4.488320624347603
10.54831641281177,-4.490041751821705
10.600148693260097,-4.491329155808791
10.652117185971317,-4.492206024484336
10.704208439772444,-4.492695546023808
10.7564090034905,-4.492820908602679
10.808705425952503,-4.492605300396418
10.861084255985467,-4.492071909580501
10.913532042416406,-4.491243924330396
10.966035334072345,-4.490144532821574
11.01858067978029,-4.488796923229508
11.071154628367271,-4.487224283729667
11.123743728660294,-4.485449802497524
11.176334529486383,-4.483496667708548
11.228913579672552,-4.481388067538212
11.281467428045817,-4.479147190161988
11.333982623433197,-4.476797223755344
11.38644571466171,-4.474361356493755
11.438843250558367,-4.471862776552689
11.491161779950193,-4.46932467210762
11.5433878516642,-4.466770231334015
11.595508014527407,-4.464222642407349
11.64750881736683,-4.461705093503092
11.699376809009486,-4.459240772796715
11.751098538282395,-4.456852868463689
11.80266055401257,-4.454564568679486
11.85404940502703,-4.452399061619577
11.90525164015279,-4.450379535459431
11.956253808216871,-4.448529178374523
12.007042458046282,-4.44687117854032
12.057604831391703,-4.4454263306295525
12.10793890804353,-4.444178337887401
12.158051127294833,-4.443081682673404
12.207948157513512,-4.44209005607491
12.257636667067457,-4.441157149179273
12.30712332432458,-4.440236653073846
12.356414797652773,-4.43928225884598
12.40551775541993,-4.438247657583027
12.454438865993957,-4.43708654037234
12.50318479774274,-4.435752598301269
12.551762219034185,-4.43419952245717
12.60017779823619,-4.432381003927391
12.64843820371665,-4.430250733799287
12.696550103843464,-4.4277624031602105
12.744520166984529,-4.424869703097511
12.792355061507742,-4.421526324698542
12.840061455781006,-4.417685959050655
12.887646018172214,-4.413302297241203
12.93511541704926,-4.40832903035754
12.982476320780048,-4.402719849487014
13.02973539773248,-4.39642844571698
13.07689931627444,-4.38940851013479
13.12397474477384,-4.381613733827796
13.170968351598566,-4.372997807883348
13.217886805116525,-4.363514423388801
13.264736773695613,-4.353117271431506
13.311524925703722,-4.341760043098813
13.358257929508758,-4.329396429478079
13.404942453478608,-4.315980121656653
13.45158516598118,-4.301464810721887
13.498192735384366,-4.285804187761134
13.54476914322853,-4.268954925850584
13.591283400379325,-4.250912510442791
13.637680044972308,-4.231699588170917
13.683903112126167,-4.21133936394387
13.729896636959609,-4.18985504267055
13.775604654591328,-4.167269829259862
13.820971200140024,-4.143606928620707
13.865940308724399,-4.11888954566199
13.91045601546315,-4.093140885292612
13.95446235547498,-4.0663841524214765
13.997903363878587,-4.038642551957486
14.040723075792666,-4.009939288809548
14.082865526335922,-3.98029756788656
14.12427475062705,-3.9497405940974266
14.164894783784755,-3.9182915723510527
14.204669660927731,-3.8859737075563414
14.243543417174678,-3.8528102046221906
14.281460087644293,-3.8188242684575098
14.318363707455283,-3.7840391039711974
14.354198311726341,-3.7484779160721606
14.388907935576167,-3.712163909669298
14.422436614123466,-3.675120289671517
14.45472838248693,-3.637370260987716
14.485727275785262,-3.598937028526803
14.515377797234038,-3.559843797197676
14.543664343981213,-3.520113771909243
14.570641107592769,-3.4797701575704045
14.596369320799546,-3.438836159090062
14.620910216332389,-3.3973349813771216
14.644325026922147,-3.3552898293404825
14.66667498529965,-3.3127239078890534
14.68802132419576,-3.2696604219317305
14.708425276341309,-3.2261225763774237
14.727948074467145,-3.1821335761350307
14.746650951304112,-3.1377166261134586
14.764595139583056,-3.0928949312216045
14.781841872034814,-3.0476916963683798
14.798452381390232,-3.002130126462679
14.814487900380156,-2.9562334264134136
14.83000966173543,-2.9100248011294774
14.8450788981869,-2.8635274555197823
14.859756842465401,-2.816764594493224
14.87410472730179,-2.769759422958714
14.888183785426897,-2.722535145825147
14.902055249571577,-2.6751149680014277
14.915780352466667,-2.627522094396464
14.929420326843013,-2.5797797299191516
14.94303640543146,-2.5319110794784008
14.956689820962856,-2.4839393479831093
14.970441806168031,-2.4358877403421837
14.984353593777847,-2.387779461464523
14.998486416523132,-2.3396377162590367
15.012901507134734,-2.2914857096346197
15.027660098343505,-2.243346646500183
15.042822811713496,-2.1952437317646223
15.058430749580234,-2.1472001703368475
15.074501869920615,-2.0992391671257553
15.091052787916832,-2.051383927040255
15.108100118751073,-2.003657654989243
15.125660477605523,-1.9560835558816285
15.143750479662373,-1.9086848346263092
15.162386740103809,-1.8614846961321938
15.181585874112011,-1.8145063453081822
15.201364496869184,-1.7677729870631742
15.221739223557504,-1.7213078263060793
15.242726669359165,-1.6751340679457942
15.264343449456346,-1.6292749168912288
15.286606179031246,-1.5837535780512784
15.309531473266043,-1.5385932563348534
15.333135947342937,-1.4938171566508505
15.3574362164441,-1.449448483908179
15.382448895751736,-1.405510443015735
15.408190600448018,-1.362026238882429
15.434677945715146,-1.3190190764171568
15.461927546735302,-1.2765121605288272
15.489956018690677,-1.2345286961263389
15.518779976763454,-1.1930918881185995
15.548416036135833,-1.1522249414145065
15.578880811989983,-1.111951060922969
15.610190919508108,-1.0722934515528837
15.642362973872387,-1.0332753182131598
15.67541359026501,-0.9949198658126974
15.709355131502686,-0.957250299260397
15.744173945395925,-0.9202898234651666
15.779846545250667,-0.8840616433359043
15.816349426004544,-0.8485889637815179
15.853659082595174,-0.8138949897109059
15.891752009960168,-0.7800029260329762
15.930604703037158,-0.7469359776566267
15.970193656763753,-0.714717349490765
16.01049536607757,-0.6833702464442903
16.051486325916244,-0.6529178734261092
16.093143031217384,-0.6233834353451213
16.135441976918607,-0.594790137110233
16.178359657957532,-0.5671611836303438
16.221872569271785,-0.5405197798143608
16.26595720579898,-0.5148891305711825
16.310590062476738,-0.49029244080971635
16.355747634242682,-0.4667529154388629
16.401406416034423,-0.44429375936752413
16.44754290278959,-0.422938177504606
16.494133589445795,-0.4027093747590087
16.54115497094066,-0.3836305560396378
16.588583542211804,-0.3657249262553941
16.636395798196844,-0.34901569031518265
16.684568233833403,-0.33352605312790456
16.7330773440591,-0.31927921960246486
16.781899623811555,-0.30629839464776465
16.831011568028384,-0.2946067831727086
16.88038967164721,-0.28422759008619825
16.93001041065864,-0.2751838980611685
16.97984839052711,-0.2674867221363392
17.029874791281504,-0.26112497827273734
17.080060426869963,-0.2560852206742276
17.1303761112406,-0.2523540035446757
17.180792658341584,-0.24991788108794646
17.23128088212102,-0.24876340750790557
17.281811596527053,-0.248877137008418
17.332355615507815,-0.2502456237933491
17.382883753011445,-0.25285542206656403
17.433366822986073,-0.2566930860319284
17.483775639379832,-0.26174516989330693
17.53408101614086,-0.26799822785456556
17.584253767217294,-0.2754388141195687
17.634264706557264,-0.28405348289218274
17.684084648108893,-0.2938287883762717
17.733684405820338,-0.30475128477570207
17.783034793639718,-0.31680752629433784
17.832106625515173,-0.32998406713604567
17.88087071539483,-0.3442674615046893
17.929297877226837,-0.35964426360413576
17.977358924959315,-0.37610102763824815
18.025024672540408,-0.3936243078108943
18.072265933918235,-0.4122006583259368
18.119053523040947,-0.4318166333872421
18.16535825385667,-0.452458787198677
18.211150940313537,-0.47411367396410375
18.256402396359693,-0.49676784788739103
18.30108343594326,-0.5204078631724004
18.345164873012376,-0.545020274023001
18.38861752151518,-0.5705916346430542
18.4314121953998,-0.5971084992364291
18.473519708614372,-0.6245574220069869
18.51491093487757,-0.6529249178287734
18.555577872994764,-0.6821836009823973
18.595564697971493,-0.7122717531014533
18.634923498802472,-0.7431224483073648
18.673706364482403,-0.7746687607215638
18.711965384006007,-0.8068437644654735
18.749752646367998,-0.8395805336605255
18.78712024056308,-0.8728121424281432
18.824120255585978,-0.906471664889759
18.86080478043139,-0.9404921751667952
18.897225904094043,-0.9748067473806821
18.933435715568642,-1.0093484556528494
18.969486303849894,-1.0440503741047198
19.005429757932518,-1.0788455768577259
19.04131816681123,-1.1136671380332905
19.07720361948074,-1.1484481317528454
19.11313820493576,-1.1831216321378144
19.149174012171,-1.2176207133096288
19.185363130181177,-1.2518784493897124
19.22175764796099,-1.285827914499496
19.258409654505176,-1.3194021827604037
19.295371238808425,-1.3525343282938673
19.332694489865464,-1.3851574252213101
19.370431496671,-1.4172045476641635
19.40863434821974,-1.448608769743851
19.447355133506406,-1.4793031655818047
19.486645941525712,-1.509220809299448
19.526558861272356,-1.5382947750182117
19.56713504800768,-1.566467505607127
19.608365683742463,-1.5937242643292722
19.65022768136144,-1.6200625411808642
19.692697952652946,-1.6454798270975934
19.735753409405326,-1.6699736130151566
19.779370963406922,-1.6935413898692444
19.82352752644606,-1.7161806485955529
19.868200010311085,-1.7378888801297736
19.913365326790338,-1.7586635754076028
19.959000387672134,-1.7785022253647298
20.005082104744837,-1.7974023209368526
20.051587389796776,-1.8153613530596624
20.098493154616285,-1.8323768126688538
20.1457763109917,-1.8484461907001195
20.19341377071136,-1.8635669780891533
20.241382445563602,-1.8777366657716483
20.28965924733678,-1.8909527446833008
20.338221087819203,-1.9032127057598012
20.38704487879922,-1.9145140399368439
20.43610753206518,-1.9248542381501237
20.4853859594054,-1.9342307913353327
20.534857072608236,-1.9426411904281655
20.584497783462016,-1.950082926364316
20.63428500375508,-1.9565534900794765
20.684195645275764,-1.9620503725093414
20.7342066198124,-1.9665710645896035
20.784294839153333,-1.9701130572559582
20.834437215086904,-1.972673841444097
20.884610659401442,-1.974250908089715
20.934792083885288,-1.974841748128505
20.98495840032678,-1.9744438524961607
21.035086520514252,-1.9730547121283757
21.085153356236038,-1.9706718179608438
21.135135819280492,-1.9672926609292585
21.185010821435927,-1.9629147319693134
21.23475527449071,-1.957535522016702
21.28434609023315,-1.9511525220071178
21.3337601804516,-1.9437632228762554
21.382974456934388,-1.9353651155598062
21.431965831469864,-1.9259556909934663
21.48071121584636,-1.9155324401129274
21.529187521852208,-1.9040928538538844
21.577371661275752,-1.8916344231520295
21.62524054590532,-1.8781546389430577
21.67277108752927,-1.8636509921626616
21.719940197935912,-1.8481209737465358
21.766724788913603,-1.8315620746303722
21.813101772250675,-1.813971785749867
21.85904805973546,-1.7953475980407112
21.904540563156306,-1.7756870024386
21.94955619430154,-1.7549874898792253
21.99407186495951,-1.7332465512982838
22.038064486918547,-1.710461677631465
22.081510971966978,-1.6866303598144663
22.124388231893168,-1.661750088782978
22.166673178485425,-1.635818355472697
22.208342723532102,-1.6088326508193156
22.249373778821532,-1.5807904657585248
22.289743256142057,-1.5516892912260225
22.32943909850657,-1.521539153136425
22.36850567370329,-1.4904141938916986
22.407005342567807,-1.4584090017172158
22.445000473687838,-1.425618173647277
22.482553435651145,-1.392136306716176
22.519726597045437,-1.3580579979582132
22.556582326458475,-1.3234778444076805
22.59318299247798,-1.28849044309888
22.629590963691694,-1.253190391066103
22.66586860868736,-1.2176722853436515
22.7020782960527,-1.1820307229658171
22.738282394375467,-1.1463603009669012
22.774543272243378,-1.1107556163811965
22.810923298244184,-1.0753112662430038
22.847484840965617,-1.0401218475866172
22.884290268995414,-1.0052819574463314
22.92140195092132,-0.9708861928564483
22.958882255331062,-0.9370291508512596
22.996793550812374,-0.9038054284650663
23.035198205952998,-0.871309622732161
23.07415858934067,-0.8396363306868448
23.113737069563136,-0.8088801493634098
23.15399601520812,-0.7791356757961574
23.194997794863355,-0.7504975070193799
23.236804777116586,-0.7230602400673781
23.279479330555546,-0.6969184719744448
23.323081678864536,-0.6721638930987685
23.367615675689606,-0.6488118036727225
23.413024593554166,-0.6267954071318016
23.459248716490652,-0.6060438570437335
23.506228328531517,-0.5864863069762521
23.553903713709207,-0.5680519104970861
23.60221515605616,-0.5506698211739695
23.65110293960483,-0.5342691925746316
23.700507348387664,-0.5187791782668029
23.7503686664371,-0.5041289318182166
23.80062717778559,-0.49024760679660195
23.851223166465573,-0.4770643567696917
23.90209691650951,-0.4645083353052156
23.953188711949828,-0.4525086959709065
24.004438836818977,-0.4409945923344937
24.05578757514941,-0.4299180571799281
24.10717521097357,-0.41937103924288716
24.158542028323893,-0.40949836106900916
24.209828311232844,-0.40044494372673634
24.260974343732855,-0.39235570828451294
24.311920409856373,-0.38537557581078113
24.362606793635848,-0.37964946737398503
24.41297377910372,-0.3753223040425671
24.46296165029244,-0.3725390068849713
24.512510691234453,-0.3714444969696403
24.5615611859622,-0.37218369536501744
24.610053418508137,-0.37490152313954594
24.65792767290469,-0.37974290136166927
24.705124233184325,-0.3868527510998302
24.751584074441055,-0.39637319248027963
24.79727368885788,-0.40834292229524727
24.842191956842406,-0.42266936459795246
24.886339848630602,-0.4392514731563999
24.929718334458467,-0.45798820173859844
24.972328384561973,-0.4787785041125524
25.014170969177123,-0.5015213340462713
25.055247058539894,-0.5261156453077588
25.095557622886275,-0.5524603916650247
25.13510363245226,-0.5804545268860722
25.17388605747383,-0.6099970047389119
25.21190586818697,-0.6409867789915464
25.249164034827675,-0.6733228034119869
25.28566152763192,-0.7069040317682354
25.32139931683571,-0.7416294178283005
25.356378372675017,-0.7773979153601924
25.390599665385825,-0.8141084781319118
25.424064165204136,-0.8516600599114709
25.456772842365933,-0.8899516144668712
25.488726667107198,-0.9288820955661247
25.519926609663916,-0.9683504569772325
25.55037455683452,-1.0082556524682074
25.58013628080226,-1.04849663580705
25.60938205835886,-1.0889723607617727
25.638291828701398,-1.1295817811003765
25.66704553102696,-1.170223850590874
25.695823104532632,-1.2107975230012658
25.724804488415504,-1.2512017520995653
25.754169621872656,-1.291335491653772
25.78409844410118,-1.3310976954318992
25.814770894298146,-1.370387317201948
25.846366911660663,-1.4091033107319306
25.879066435385795,-1.447144629789848
25.91304485777171,-1.4844102281437097
25.948361492726555,-1.5207990595615255
25.984952803072588,-1.556210077811296
26.022749348828388,-1.5905422366610333
26.061681690012524,-1.6236944898787393
26.101680386643558,-1.6555657912324258
26.142675998740067,-1.686055094490095
26.184599086320624,-1.7150613534197565
26.227380209403794,-1.7424835217894148
26.270949928008154,-1.7682205533670792
26.31523880215226,-1.7921714019207537
26.360179264112958,-1.814247980482936
26.405711660910157,-1.8344169857938035
26.451778430657935,-1.852659588580572
26.498322011482692,-1.868956959656168
26.545284841510874,-1.8832902698335237
26.59260935886892,-1.8956406899255671
26.640238001683247,-1.9059893907452288
26.688113208080306,-1.9143175431054384
26.73617741618651,-1.9206063178191266
26.784373064128296,-1.9248368856992204
26.832642590032094,-1.9269904175586523
26.880928432024348,-1.9270480842103501
26.92917302823148,-1.9249910564672446
26.977318816779924,-1.920800505142266
27.025308235796107,-1.9144576010483427
27.07308372340647,-1.9059435149984048
27.12058771773744,-1.8952394178053815
27.16776265691545,-1.8823264802822057
27.214550979066928,-1.8671858732418025
27.2608951223183,-1.8497991900509563
27.30673752479602,-1.8301910628446578
27.352020624626498,-1.8084656790999103
27.39668685993618,-1.7847358279888892
27.440678668851497,-1.7591142986837773
27.48393848949887,-1.7317138803567567
27.526408760004728,-1.7026473621800116
27.568031918495524,-1.6720275333257142
27.608750403097666,-1.6399671829660503
27.648506651937595,-1.6065791002732046
27.68724310314176,-1.5719760744193494
27.724902194836574,-1.5362708945766697
27.761426365148473,-1.4995763499173465
27.79675805220388,-1.4620052296135657
27.83083969412924,-1.4236703228374976
27.863613729050986,-1.3846844187613288
27.895040175397572,-1.3451600525923102
27.925242760010633,-1.3052073946070204
27.954434260919246,-1.2649353286491447
27.982828346640403,-1.2244527256984006
28.010638685691116,-1.1838684567345006
28.038078946588385,-1.1432913927371637
28.06536279784922,-1.1028304046860906
28.092703907990632,-1.0625943635609993
28.120315945529605,-1.0226921403416087
28.148412578983155,-0.9832326060076194
28.1772074768683,-0.9443246315387498
28.20691430770204,-0.9060770879147125
28.237746740001356,-0.868598846115226
28.269918442283288,-0.8319987771199914
28.303637838291785,-0.7963857519087267
28.338979970361695,-0.761868641461145
28.375879005295065,-0.7285563167569632
28.414262364891968,-0.6965576487758841
28.454057470952492,-0.6659815084976257
28.495191745276713,-0.6369367669019
28.537592609664713,-0.609532294968424
28.5811874859166,-0.5838769636769021
28.62590379583243,-0.5600796440070507
28.671668961212305,-0.5382492069385828
28.7184104038563,-0.5184945234512133
28.7660555455645,-0.5009244645246494
28.81453180813701,-0.48564790113860645
28.863766613373873,-0.47277370427279863
28.913687383075214,-0.4624107449069352
28.96422153904109,-0.4546678940207304
29.015290405847033,-0.4496380048065271
29.06676859523284,-0.44729121293808766
29.118509118343084,-0.44754090798475504
29.17036486937159,-0.45030017227916913
29.22218874251224,-0.455482088153969
29.273833631958873,-0.4629997379417929
29.325152431905366,-0.4727662039752819
29.375998036545557,-0.4846945685870744
29.42622334007333,-0.49869791410981
29.475681236682515,-0.5146893228761251
29.524224620566994,-0.5325818772186637
29.571706385920606,-0.5522886594700629
29.61797942693723,-0.5737227519629621
29.662896637810707,-0.5967972370299965
29.706310957805346,-0.6214251970038127
29.7481321553597,-0.6475197142170468
29.78843792947819,-0.6749938710023332
29.827336848601934,-0.7037607496923198
29.864937481172028,-0.7337334326196416
29.90134839562957,-0.7648250021169382
29.936678160415635,-0.7969485405168437
29.971035343971366,-0.8300171301520067
30.004528514737835,-0.8639438533550624
30.037266241156154,-0.8986417924586496
30.069357091667406,-0.9340240297954021
30.100909634712707,-0.9700036476979701
30.132032438733148,-1.0064937284989872
30.162834072169833,-1.0434073545310927
30.193423103463857,-1.0806576081269208
30.223908101056328,-1.1181575716191214
30.254397633388326,-1.155820327340328
30.285000268900983,-1.1935589576231804
30.315822968340154,-1.2312867062993182
30.34694479094154,-1.2689196200116113
30.378421163129154,-1.3063761194073669
30.410306764757078,-1.3435747001296408
30.442656275679376,-1.3804338578215056
30.475524375750126,-1.4168720881260184
30.508965744823374,-1.4528078866862408
30.543035062753198,-1.488159749145229
30.57778700939366,-1.5228461711460564
30.613276264598845,-1.5567856483317783
30.649557508222788,-1.5898966763454574
30.68668542011957,-1.6220977508301508
30.724714680143276,-1.6533073674289296
30.763699968147947,-1.6834440217848512
30.803695963987675,-1.7124262095409768
30.84475734751649,-1.7401724263403657
30.88693879858849,-1.766601167826087
30.93029499705774,-1.7916309296411976
30.974880622778294,-1.8151802074287606
31.02073652178266,-1.8371674968318348
31.06777305788139,-1.8575112934934876
31.115828885632286,-1.876130093056778
31.16474191772792,-1.892942391164766
31.214350066860852,-1.9078666834605178
31.264491245723633,-1.920821465587093
31.31500336700884,-1.9317252331875532
31.365724343408992,-1.9404964819049595
31.416492087616675,-1.9470537073823757
31.467144512324452,-1.9513154052628632
31.51751953022487,-1.953200071189483
31.56745505401047,-1.9526262008052981
31.616788996373835,-1.9495122897533692
31.66535927000751,-1.943776833676759
31.713003787604062,-1.9353383282185288
31.7595617827993,-1.9241166666141079
31.804948665172628,-1.9101123382300937
31.84919617890501,-1.8934489174698088
31.89234587503084,-1.8742603546427654
31.934439304584505,-1.8526806000584777
31.97551801860041,-1.8288436040264502
32.015623568112915,-1.8028833168561988
32.05479750415643,-1.7749336888572387
32.09308137776536,-1.745128670339073
32.130516739974055,-1.7136022116112168
32.167145141816945,-1.6804882629831819
32.2030081343284,-1.6459207747644853
32.23814726854281,-1.610033697264628
32.27260409549457,-1.572960980793126
32.306420166218075,-1.5348365756594915
32.33963703174769,-1.4957944321732413
32.372296243117844,-1.4559685006438763
32.4044393513629,-1.4154927313809118
32.43610790751726,-1.3745010746938606
32.4673458647114,-1.3331274808922404
32.4982372036122,-1.29150590028555
32.52889895096571,-1.249770283183307
